game_id,game_title,system_requirements,game_rating,game_votes,fps_system_bench,game_short_desc
4896,Lords Of Football,"
OS: Win Vista 32 
Processor: Intel Core 2 Duo E6550 2.33GHz / AMD Athlon 64 X2 Dual Core 5600+ 

Graphics: AMD Radeon HD 4550 or NVIDIA GeForce 9400 GT 1GB 

System Memory: 3 GB RAM


Storage: 9 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","To introduce you to the world of Lords of Football, we'll be releasing a stream of articles talking in depth about the key features of the game, answering a lot of questions you've been firing at us.To begin with, we'll start with an overview of the world you govern from your god perspective. As you get to know your world and all of your footballers living in it, you'll be able to control their lives and ultimately the fate of your team. As soon as you start the game there are many activities to get absorbed in, like defining your team, setting their training exercises , getting to know their mood and behaviour. The world in which you enter is brimming full of life, from the town centre to the clubs training complex . Much like the real world, you'll have characters wandering around who are getting on with their lives, but can also be a source of distraction to your new football team. The world will evolve and develop as your team begins to make a name for themselves and becomes mo"
4897,DCS: P-51D Mustang,-,0.0,0,0,"The Mustang was among the best and most well-known fighters used by the U.S. Army Air Forces during World War II. Possessing excellent range and maneuverability, the P-51 operated primarily as a long-range escort fighter and also as a ground attack fighter-bomber with bombs, rockets, and machine guns. The Mustang served in nearly every combat zone during WWII and proved to be what many consider the most successful fighter in history.The DCS: P-51D Mustang offers both highly-detailed simulation and easy-to-play ""game"" mode options for both hardcore and casual gamers. When in simulation mode, this is the most authentic simulation of the P-51D Mustang that has ever been done for the PC. Enjoy both the thrill of flying this warbird and operating its various weapons against a variety of ground and airborne targets."
4898,DCS: Combined Arms,"
OS: Win Xp 32 
Processor: Intel Celeron E1500 Dual-Core 2.2GHz / AMD Athlon 64 X2 Dual Core 4800+ 

Graphics: AMD Radeon HD 6530D or NVIDIA GeForce GT 330 

System Memory: 2 GB RAM

DirectX 9 Compatible Graphics Card
",10.0,1,0,"DCS: Combined Arms gives you control of ground forces during the battle. Use the strategic Command Map to move ground forces, set artillery fire missions, and control the ground battle. Assume the role of a Joint Terminal Attack Controller (JTAC) and designate targets for close air support aircraft, or directly control an armor vehicles or air defense weapons and engage enemy forces. Play DCS: Combined Arms as a real time strategy game, a first person armor warfare simulation, or direct the ground battle from the cockpit of a DCS aircraft like the A-10C Warthog, Ka-50 Black Shark, or P-51D Mustang."
4899,Sound Shapes,-,0.0,0,0,"Sound Shapes is a game for PlayStation 3 & PlayStation Vita designed by Jonathan Mak and Shaw-Han Liem, and developed by Queasy Games in Toronto, Canada. It uses the new touch screen and back touch pad to place sounds of different musical instruments. The game is a side-scrolling platformer with a musical focus.Sound Shapes was shown at industry conference E3 in 2011 and picked up nominations for best of show award from media sites including IGN, 1UP, and Electric Playground. It also received 2 Game Critics Awards (Best Mobile and Best Casual)."
4900,Antichamber,-,0.0,0,0,"Antichamber, originally known as Hazard: The Journey of Life, is an upcoming single-player first-person puzzle-platform video game developed by Alexander Bruce. The game will be released for Microsoft Windows and Mac OS X in 2012.In Antichamber, the player controls the unnamed protagonist from a first-person perspective as they wander through non-Euclidean levels. Regarding typical notions of Euclidean space, Bruce has stated that ""breaking down all those expectations and then remaking them is essentially the core mechanic of the game""."
4901,Vampires!,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.5GHz / AMD Athlon XP 1600+ 

Graphics: AMD Radeon X300 Series or NVIDIA GeForce 9300 

System Memory: 1 GB RAM


Storage: 500 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","For centuries they have terrorized humankind but now they need your help!Vampires! is a fast-paced puzzle game for PC, iOS, and selected Android devices. Dawn is coming and weary vampires everywhere are heading home through the labyrinth to their crypts so they may rest for the day. However, vampire hunters have arrived there first and set up traps to swiftly end the life of any poor unsuspecting vampire.It’s almost dawn and vampires are returning into their coffins for a well-deserved sleep after a long night. Time is ticking until the dawn and they’ve discovered that a bunch of vampire slayers got there first and set up traps! Now it’s up to you to use your supernatural powers of tile rotation, garlic-based repellent and spider net slow-down, to help them overcome all obstacles and reach their regular daily rest."
4902,Blood Knights,"
OS: Win Xp 32 
Processor: Intel Celeron E1200 Dual-Core 1.6GHz / AMD Athlon II X2 250u 

Graphics: AMD Radeon HD 2900 GT or NVIDIA GeForce 9500 GT 

System Memory: 2 GB RAM


Storage: 5 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Blood Knights is a Hack'n'Slash (Action RPG), which falls into the age-old war between vampires and humans out of control and plunge the world into the abyss threatens. It combines spectacular battles with RPG elements - in single player or co-op."
4903,Holy Avatar vs Maidens of the Dead,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.8GHz / AMD Athlon XP 1700+ 

Graphics: AMD Radeon X600 Series or NVIDIA GeForce 210 

System Memory: 1 GB RAM

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","After a rather ungently arrival on the beach they made a gruesome discovery: numerous dead maidens, horribly mutilated, are scattered all over the path to the inside of the island. The Guild of Maidens is afraid that something horrible happened in the maidens camp on the island. Holy Avatar – secretly happy about this twist – is going to investigate what exactly happened with a part of his group, looking for new adven-tures, not knowing what kind of scale this disaster has already taken and what haz-ards are waiting for him and his companions inside the dense woods and caves…Next to new optics that were redone from the scratch with fresh Cel-Shading graphics and an overly colorful and more friendly look, Silent Dreams especially reacts to the community’s suggestions and demands."
4904,Gotcha!,-,10.0,1,0,"Colorball shooting game with multiplayer support and strategy.. Addictive, first person shooter game with team play and fun... This game has no violent theme, so it can be played by children aboe the age of 10.... this game ison PC and XBOX.. Published by Sixteen tons Entertainment"
4905,Slender,"
OS: Win Xp 32 
Processor: Intel Pentium III / AMD Athlon MP 

Graphics: AMD Rage 128 Pro or NVIDIA GeForce 7100 

System Memory: 500 MB RAM


Storage: 100 MB Hard drive space

DirectX 9 Compatible Graphics Card
",8.0,1,"200+ 
FPS","Slender is a short experimental horror game, which only goal is to find 8 pages, that are hidden within a dark woods. You have a stalker also, an entity what you cannot to look at too long...The game is free, and its downloadable from the homesite (link above)"
4906,Against the Wall,-,0.0,0,0,"Against the Wall is a video game set in a very unusual world. This world is an infinite vertical surface composed of irregularly-sized white bricks. Entire civilizations and ecosystems cling for survival on the side of The Wall, everyone and everything existing under the constant threat of tumbling into the endless sky. In order to travel in this hostile environment, one needs to manipulate the bricks in a way that forms ledges, stairways, and roads.You control a solitary character who is struggling to return to a village located miles above the starting point. Along the way, you'll encounter strange sights, abandoned settlements, expansive castles, dangerous creatures, and complex mechanisms that will help or hinder your progress."
4907,Combat Mission: Fortress Italy,"
OS: Win Xp 32 
Processor: Intel Pentium 4 1.8GHz / AMD Athlon MP 1900+ 

Graphics: AMD Radeon 9200 Series or NVIDIA GeForce FX 5200 

System Memory: 256 MB RAM


Storage: 3.5 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Fortress Italy is a new ""family"" of Combat Mission games covering the Allied struggle to knock Italy out of the Second World War. This initial release deals explicitly with the battle for Sicily and sets the groundwork for future additions to simulate the hard fighting in the rugged terrain of ""Europe's underbelly"" up until the war's end in 1945."
4908,Sang-Froid: Tales of Werewolves,"
OS: Win 7 64 
Processor: Intel Core i5-650 3.2GHz / AMD Athlon II X4 620 

Graphics: AMD Radeon HD 5850 1024MB or NVIDIA GeForce GTX 285 

System Memory: 4 GB RAM


Storage: 4 GB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","Sang-Froid: Tales of Werewolves is a game developed by Artifice Studio. The story line is based on Canadian and American Indian (Innu) folk tales using werewolves. Survive and build in this lumberjack-looking, werewolf-hunting fighting game!"
4909,Ib,-,10.0,1,0,"The game, developed by an indie developer Kouri, tells a story about a girl named Ib (Eve), who one day visits the art museum with her parents. As the girl is looking around in the museum, she comes to a sudden realization - the whole place isn't what it originally seemed to be, and she has to explore the dark rooms of the labyrinth, filled with puzzles and maybe even more..."
4910,RobotRiot,-,0.0,0,0,"Bigger than a nanite! Smaller than a trash can! Feistier than a vengeful princess!Jump, puzzle and shoot thru spaceships and their systems as vanguard robot ‘SLUG’. Raid vessels for your galactic debt collecting master in pristine pixel perfection."
4911,Shogun 2: Total War Saints and Heroes Unit Pack,-,0.0,0,0,"Bolster your Sengoku-era forces with Saints and Heroes, the new Heroic Unit Pack for Total War: Shogun 2. Honed by years of relentless training and tempered in the fires of battle, these nine elite warrior units excel in their fields, and stand head-and-shoulders above their rank-and-file brothers."
4912,A.R.C.S,"
OS: Win Xp 32 
Processor: Intel Core 2 Duo E4400 2.0GHz / AMD Athlon 64 X2 Dual Core 4000+ 

Graphics: AMD Radeon X800 GT or NVIDIA GeForce 6600 GT 

System Memory: 2 GB RAM


Storage: 100 MB Hard drive space

DirectX 9 Compatible Graphics Card
",0.0,0,"200+ 
FPS","A.R.C.S. is a new twist on the traditional and popular castle defense genre.A.R.C.S combines classic castle defense gameplay, with increased depth of gameplay and easy to achieve player skill via its soft vs hard target system, and innovative multi-kill system."
